PrjUID,颱風,核列序號,工程代碼,機關名稱,復建工程名稱,鄉(鎮市),審議經費(千元),實際進度%,完工期限,發包日期,完工日期
Prj4651               ,97年辛樂克及薔蜜,149,G1,南投縣政府,頭社村第8、9鄰大山頭野溪災修復建工程,魚池鄉,250,100,2009.10.02,2009.03.26,2009.06.28
Prj4644               ,97年辛樂克及薔蜜,150,G1,南投縣政府,共和村滴水溪災修復建工程,魚池鄉,340,100,2009.10.02,2009.03.26,2009.06.28
Prj5247               ,97年辛樂克及薔蜜,151,G1,南投縣政府,共和村南洪溪新和橋下游災修復建工程,魚池鄉,562,100,2009.10.02,2009.03.26,2009.04.27
Prj5245               ,97年辛樂克及薔蜜,152,G1,南投縣政府,五城村8鄰野溪災修復建工程,魚池鄉,510,100,2009.10.02,2009.03.26,2009.05.15
Prj5246               ,97年辛樂克及薔蜜,153,G1,南投縣政府,新城村鹿篙野溪災修復建工程,魚池鄉,735,100,2009.10.02,2009.03.26,2009.05.18
Prj4655               ,97年辛樂克及薔蜜,154,G1,南投縣政府,新城村災香茶巷野溪修復建工程,魚池鄉,333,100,2009.10.02,2009.03.26,2009.05.26
Prj4652               ,97年辛樂克及薔蜜,155,G1,南投縣政府,魚池村瓊文巷野溪災修復建工程,魚池鄉,489,100,2009.10.02,2009.03.26,2009.05.26
Prj4657               ,97年辛樂克及薔蜜,156,G1,南投縣政府,中明村4鄰野溪護岸崩塌災修復建工程,魚池鄉,1101.00,100,2009.10.02,2009.03.26,2009.05.26
Prj5248               ,97年辛樂克及薔蜜,157,G1,南投縣政府,中明村1鄰野溪堤岸坍塌災修復建工程,魚池鄉,2832.00,100,2009.10.02,2009.04.10,2009.06.18
Prj4653               ,97年辛樂克及薔蜜,158,G1,南投縣政府,中明村8鄰排水溝堤岸崩塌(擴大災情),魚池鄉,278,100,2009.10.02,2009.03.26,2009.05.26
Prj5249               ,97年辛樂克及薔蜜,159,G1,南投縣政府,大雁村1鄰131線17.5k路基掏空及護岸災修復建工程,魚池鄉,597,100,2009.10.02,2009.03.26,2009.04.29
Prj4654               ,97年辛樂克及薔蜜,160,G1,南投縣政府,大雁村3鄰水源路路基掏空聯絡道路災修,魚池鄉,393,100,2009.10.02,2009.03.26,2009.05.26
Prj5297               ,97年辛樂克及薔蜜,161,G1,南投縣政府,大雁村4鄰福龍宮前及青蛙湖旁護岸災修復建工程,魚池鄉,1379.00,100,2009.10.02,2009.03.26,2009.06.10
Prj4658               ,97年辛樂克及薔蜜,162,G1,南投縣政府,大雁村6鄰東林淨宛旁及湖桶溪野溪護岸災修復建工程,魚池鄉,211,100,2009.10.02,2009.03.26,2009.05.26
Prj4659               ,97年辛樂克及薔蜜,163,G1,南投縣政府,大雁村7鄰蘇武田護岸災修,魚池鄉,443,100,2009.10.02,2009.03.26,2009.05.26
Prj4656               ,97年辛樂克及薔蜜,164,G1,南投縣政府,大雁村7鄰仙水橋下雙邊護岸災修,魚池鄉,511,100,2009.10.02,2009.03.26,2009.05.26
Prj4663               ,97年辛樂克及薔蜜,165,G1,南投縣政府,大雁村8鄰蘇樹連護岸災修復建工程,魚池鄉,185,100,2009.10.02,2009.03.26,2009.05.13
Prj4662               ,97年辛樂克及薔蜜,166,G1,南投縣政府,大雁村9鄰神秘谷步道及橋樑災修,魚池鄉,383,100,2009.10.02,2009.03.26,2009.05.13
Prj4664               ,97年辛樂克及薔蜜,167,G1,南投縣政府,大雁村林玉山田邊及7鄰長前護岸基礎災修復建工程,魚池鄉,295,100,2009.10.02,2009.03.26,2009.05.13
Prj4665               ,97年辛樂克及薔蜜,168,G1,南投縣政府,大雁村3鄰第6班紅茶場旁水溝護岸掏空災修,魚池鄉,85,100,2009.10.02,2009.03.26,2009.05.13
Prj4660               ,97年辛樂克及薔蜜,169,G1,南投縣政府,五城村水社尾溪災修復建工程,魚池鄉,2140.00,100,2009.10.02,2009.03.26,2009.05.13
Prj5250               ,97年辛樂克及薔蜜,170,G1,南投縣政府,共和村金井溪護岸災修復建工程道路災修復建工程,魚池鄉,887,100,2009.10.02,2009.03.26,2009.04.29
Prj4661               ,97年辛樂克及薔蜜,171,G1,南投縣政府,五城村11鄰野溪災修復建工程,魚池鄉,337,100,2009.10.02,2009.03.26,2009.05.13
Prj4351               ,97年辛樂克及薔蜜,172,G1,南投縣政府,向善里向善一巷24號旁護岸災修工程,埔里鎮,674,100,2009.10.02,2009.03.26,2009.05.01
Prj5251               ,97年辛樂克及薔蜜,173,G1,南投縣政府,向善里閂門橋上游護岸災修工程,埔里鎮,2969.00,100,2009.10.02,2009.04.10,2009.05.18
Prj4352               ,97年辛樂克及薔蜜,174,G1,南投縣政府,枇杷野溪護岸災修復建工程,埔里鎮,266,100,2009.10.02,2009.03.26,2009.05.11
Prj4353               ,97年辛樂克及薔蜜,175,G1,南投縣政府,水頭里昌隆橋上游護岸災修復建工程,埔里鎮,164,100,2009.10.02,2009.03.26,2009.06.08
Prj5304               ,97年辛樂克及薔蜜,176,G1,南投縣政府,水頭里東潤橋下游護岸災修復建工程,埔里鎮,5435.00,100,2009.10.02,2009.03.26,2009.05.05
Prj5305               ,97年辛樂克及薔蜜,177,G1,南投縣政府,麒麟里鹽土坑溪（過坑路140號）護岸災修,埔里鎮,3210.00,100,2009.10.02,2009.03.26,2009.05.29
Prj4354               ,97年辛樂克及薔蜜,178,G1,南投縣政府,青山橋上下游護岸修復工程,埔里鎮,3098.00,100,2009.10.02,2009.03.26,2009.06.22
Prj4355               ,97年辛樂克及薔蜜,179,G1,南投縣政府,蜈蚣里果仔林中山路一段107號後上方欄砂壩復建工程,埔里鎮,141,100,2009.10.02,2009.03.26,2009.06.08
Prj4356               ,97年辛樂克及薔蜜,180,G1,南投縣政府,蜈蚣里乾溪路覺華園旁護岸復建工程,埔里鎮,1332.00,100,2009.10.02,2009.03.26,2009.06.01
Prj5300               ,97年辛樂克及薔蜜,181,G1,南投縣政府,合成里水流東野溪合成巷57號前護岸災修復建工程,埔里鎮,1732.00,100,2009.10.02,2009.03.26,2009.06.15
Prj5253               ,97年辛樂克及薔蜜,182,G1,南投縣政府,合成里水流東野溪北村路3號旁護岸災修復建工程,埔里鎮,1070.00,100,2009.10.02,2009.03.26,2009.05.18
Prj5301               ,97年辛樂克及薔蜜,183,G1,南投縣政府,合成里水流東野溪北寮段護岸及固床工災修復建工程,埔里鎮,1114.00,100,2009.10.02,2009.03.26,2009.04.30
Prj5315               ,97年辛樂克及薔蜜,184,G1,南投縣政府,合成里水流東野溪念萱橋下游護岸災修復建工程,埔里鎮,2489.00,100,2009.10.02,2009.03.26,2009.05.11
Prj5254               ,97年辛樂克及薔蜜,185,G1,南投縣政府,合成里水流東野溪道路及固床工災修復建工程,埔里鎮,624,100,2009.10.02,2009.03.26,2009.04.30
Prj4372               ,97年辛樂克及薔蜜,186,G1,南投縣政府,合成里合成巷57號旁護岸災修復建工程,埔里鎮,260,100,2009.10.02,2009.03.26,2009.05.11
Prj4358               ,97年辛樂克及薔蜜,187,G1,南投縣政府,合成里水流東農路野溪護岸災修復建工程,埔里鎮,387,100,2009.10.02,2009.03.26,2009.05.21
Prj5302               ,97年辛樂克及薔蜜,188,G1,南投縣政府,合成里台21線34k右側野溪護岸災修復建工程,埔里鎮,3882.00,100,2009.10.02,2009.03.26,2009.05.23
Prj5303               ,97年辛樂克及薔蜜,189,G1,南投縣政府,廣成里冷水坑護岸災修復建工程,埔里鎮,1299.00,100,2009.10.02,2009.03.26,2009.05.12
Prj4359               ,97年辛樂克及薔蜜,190,G1,南投縣政府,廣成里東角野溪護岸災修復建工程,埔里鎮,225,100,2009.10.02,2009.03.26,2009.05.01
Prj4360               ,97年辛樂克及薔蜜,191,G1,南投縣政府,廣成里九鄰中成路災修復建工程,埔里鎮,532,100,2009.10.02,2009.03.26,2009.05.01
Prj5255               ,97年辛樂克及薔蜜,192,G1,南投縣政府,廣成里筱埔溪護岸災修復建工程,埔里鎮,666,100,2009.10.02,2009.03.26,2009.04.28
Prj4357               ,97年辛樂克及薔蜜,193,G1,南投縣政府,廣成里覆金路7-1號邊護岸災修復建工程,埔里鎮,225,100,2009.10.02,2009.03.26,2009.05.01
Prj5298               ,97年辛樂克及薔蜜,194,G1,南投縣政府,成功里成功橋下游護岸災修工程,埔里鎮,1485.00,100,2009.10.02,2009.03.26,2009.05.23
Prj4361               ,97年辛樂克及薔蜜,195,G1,南投縣政府,成功里南坑一號橋上游護岸災修工程,埔里鎮,1228.00,100,2009.10.02,2009.03.26,2009.05.11
Prj5299               ,97年辛樂克及薔蜜,196,G1,南投縣政府,成功里草湳尾野溪護岸災修工程,埔里鎮,3093.00,100,2009.10.02,2009.03.26,2009.06.01
Prj5252               ,97年辛樂克及薔蜜,197,G1,南投縣政府,成功里猴洞坑橋上游護岸災修工程,埔里鎮,983,100,2009.10.02,2009.03.26,2009.05.04
Prj4362               ,97年辛樂克及薔蜜,198,G1,南投縣政府,成功里種瓜路75號旁護岸災修工程,埔里鎮,209,100,2009.10.02,2009.03.26,2009.05.11
Prj4363               ,97年辛樂克及薔蜜,199,G1,南投縣政府,成功里種瓜路99-1號旁護岸災修工程,埔里鎮,202,100,2009.10.02,2009.03.26,2009.05.11
Prj4364               ,97年辛樂克及薔蜜,200,G1,南投縣政府,桃米里桃米路23-9號、桃米巷11號旁排水護岸災修工程,埔里鎮,316,100,2009.10.02,2009.03.26,2009.05.01
Prj4365               ,97年辛樂克及薔蜜,201,G1,南投縣政府,桃米里桃米路24號旁護岸災修工程,埔里鎮,376,100,2009.10.02,2009.03.26,2009.05.21
Prj5306               ,97年辛樂克及薔蜜,202,G1,南投縣政府,珠格里壽全橋上游(右側)護岸災修工程,埔里鎮,1856.00,100,2009.10.02,2009.03.26,2009.05.12
Prj4366               ,97年辛樂克及薔蜜,203,G1,南投縣政府,珠格里白葉坑溪護岸災修工程,埔里鎮,675,100,2009.10.02,2009.03.26,2009.05.11
Prj5287               ,97年辛樂克及薔蜜,204,G1,南投縣政府,廣明里德昌橋上游野溪災修工程,集集鎮,3015.00,100,2009.10.02,2009.03.26,2009.05.18
Prj4432               ,97年辛樂克及薔蜜,205,G1,南投縣政府,廣明里猴椅野溪災修工程,集集鎮,1228.00,100,2009.10.02,2009.03.26,2009.04.28
Prj4433               ,97年辛樂克及薔蜜,206,G1,南投縣政府,隘寮里共和野溪災修工程,集集鎮,278,100,2009.10.02,2009.03.26,2009.04.13
Prj4434               ,97年辛樂克及薔蜜,207,G1,南投縣政府,廣明里湖桶坪支線野溪災修工程,集集鎮,407,100,2009.10.02,2009.03.26,2009.04.17
Prj4435               ,97年辛樂克及薔蜜,208,G1,南投縣政府,廣明里竹坑旁野溪災修工程,集集鎮,400,100,2009.10.02,2009.03.26,2009.04.08
Prj4436               ,97年辛樂克及薔蜜,209,G1,南投縣政府,富山里犁頭巷溪災修工程,集集鎮,933,100,2009.10.02,2009.03.26,2009.04.22
Prj5288               ,97年辛樂克及薔蜜,210,G1,南投縣政府,和平里鹽水支線野溪災修工程,集集鎮,1419.00,100,2009.10.02,2009.03.26,2009.06.25
Prj4437               ,97年辛樂克及薔蜜,211,G1,南投縣政府,廣明里屯田巷溪災修工程,集集鎮,1132.00,100,2009.10.02,2009.03.26,2009.04.28
Prj4431               ,97年辛樂克及薔蜜,212,G1,南投縣政府,富山里洞角農路旁野溪災修工程,集集鎮,557,100,2009.10.02,2009.03.26,2009.04.17
Prj4291               ,97年辛樂克及薔蜜,213,G1,南投縣政府,南投市清崗排水野溪災修復建工程,南投市,1589.00,100,2009.10.02,2009.03.23,2009.04.30
Prj4292               ,97年辛樂克及薔蜜,214,G1,南投縣政府,南投市東山里軍功寮段330等地號排水溝災修復建工程,南投市,2100.00,100,2009.10.02,2009.03.23,2009.04.29
Prj5230               ,97年辛樂克及薔蜜,215,G1,南投縣政府,東湖村東仁段821地號野溪護岸災修復建工程,名間鄉,211,100,2009.10.02,2009.03.26,2009.04.27
Prj4452               ,97年辛樂克及薔蜜,216,G1,南投縣政府,崁腳村十八公墓旁野溪護岸災修復建工程,名間鄉,102,100,2009.10.02,2009.03.24,2009.04.28
Prj4463               ,97年辛樂克及薔蜜,217,G1,南投縣政府,田仔村投30線旁廈新厝橋上游護岸災修復建工程,名間鄉,436,100,2009.10.02,2009.03.24,2009.05.07
Prj5231               ,97年辛樂克及薔蜜,218,G1,南投縣政府,大坑村投34線旁大坑橋上游野溪護岸災修復建工程,名間鄉,506,100,2009.10.02,2009.03.26,2009.04.27
Prj4464               ,97年辛樂克及薔蜜,219,G1,南投縣政府,大庄村坑尾段79-2號野溪護岸災修復建工程,名間鄉,169,100,2009.10.02,2009.03.24,2009.05.07
Prj4465               ,97年辛樂克及薔蜜,220,G1,南投縣政府,田仔村新南段926地號旁野溪護岸災修復建工程,名間鄉,400,100,2009.10.02,2009.03.24,2009.05.07
Prj4453               ,97年辛樂克及薔蜜,221,G1,南投縣政府,仁和村崁斗野溪護岸災修復建工程,名間鄉,400,100,2009.10.02,2009.03.24,2009.04.28
Prj5232               ,97年辛樂克及薔蜜,222,G1,南投縣政府,萬丹村東勢坑野溪陳茂修田邊護岸災修復建工程,名間鄉,843,100,2009.10.02,2009.03.26,2009.05.07
Prj4450               ,97年辛樂克及薔蜜,223,G1,南投縣政府,新光村虎坑段526地號旁野溪護岸災修復建工程,名間鄉,350,100,2009.10.02,2009.03.17,2009.04.10
Prj4455               ,97年辛樂克及薔蜜,224,G1,南投縣政府,濁水村員集路60號宅後野溪護岸災修復建工程,名間鄉,393,100,2009.10.02,2009.03.18,2009.04.29
Prj5233               ,97年辛樂克及薔蜜,225,G1,南投縣政府,萬丹村東勢坑番仔寮段1017之94地號旁野溪護岸災修復建工程,名間鄉,742,100,2009.10.02,2009.03.26,2009.05.07
Prj5234               ,97年辛樂克及薔蜜,226,G1,南投縣政府,濁水村濁水大排支線護岸災修復建工程,名間鄉,544,100,2009.10.02,2009.03.26,2009.04.27
Prj4456               ,97年辛樂克及薔蜜,227,G1,南投縣政府,中正村吳信芳田邊野溪護岸災修復建工程,名間鄉,506,100,2009.10.02,2009.03.18,2009.04.29
Prj4451               ,97年辛樂克及薔蜜,228,G1,南投縣政府,萬丹村霧霜巷陳萬盛田邊野溪護岸災修復建工程,名間鄉,393,100,2009.10.02,2009.03.17,2009.04.10
Prj5235               ,97年辛樂克及薔蜜,229,G1,南投縣政府,仁和村大坑野溪災修復建工程,名間鄉,506,100,2009.10.02,2009.03.26,2009.05.07
Prj5236               ,97年辛樂克及薔蜜,230,G1,南投縣政府,仁和村內彎簡順崧宅附近野溪災修復建工程,名間鄉,618,100,2009.10.02,2009.03.26,2009.05.25
Prj5289               ,97年辛樂克及薔蜜,231,G1,南投縣政府,仁和村汴阿坑野溪護岸災修復建工程,名間鄉,1416.00,100,2009.10.02,2009.03.26,2009.05.15
Prj5237               ,97年辛樂克及薔蜜,232,G1,南投縣政府,仁和村部亭坑野溪災修復建工程,名間鄉,742,100,2009.10.02,2009.03.26,2009.06.22
Prj5290               ,97年辛樂克及薔蜜,233,G1,南投縣政府,仁和村沈保川宅附近野溪護岸災修復建工程,名間鄉,2132.00,100,2009.10.02,2009.03.26,2009.05.15
Prj5238               ,97年辛樂克及薔蜜,234,G1,南投縣政府,仁和村馬助坑野溪災修復建工程,名間鄉,768,100,2009.10.02,2009.03.26,2009.05.15
Prj5239               ,97年辛樂克及薔蜜,235,G1,南投縣政府,仁和村大片林野溪災修復建工程,名間鄉,1027.00,100,2009.10.02,2009.03.26,2009.05.18
Prj5307               ,97年辛樂克及薔蜜,236,G1,南投縣政府,中正村一號橋護岸災害復建工程,仁愛鄉,5727.00,100,2009.10.02,2009.03.26,2009.05.24
Prj4872               ,97年辛樂克及薔蜜,237,G1,南投縣政府,中正村二號橋護岸災害復建工程,仁愛鄉,799,100,2009.10.02,2009.03.26,2009.07.08
Prj5308               ,97年辛樂克及薔蜜,238,G1,南投縣政府,中正橋上、下游護岸災害復建工程,仁愛鄉,8039.00,100,2009.10.02,2009.03.26,2009.05.25
Prj5309               ,97年辛樂克及薔蜜,239,G1,南投縣政府,南豐村西寶利巴提防災修復建工程,仁愛鄉,9212.00,100,2009.10.02,2009.12.28,2010.01.29
Prj4871               ,97年辛樂克及薔蜜,240,G1,南投縣政府,南豐村眉溪段野溪護岸災修工程,仁愛鄉,2332.00,100,2009.10.02,2009.03.26,2009.07.08
Prj4870               ,97年辛樂克及薔蜜,241,G1,南投縣政府,南豐村福興橋上游提防災修復建工程,仁愛鄉,674,100,2009.10.02,2009.03.26,2009.07.08
Prj4869               ,97年辛樂克及薔蜜,242,G1,南投縣政府,南豐村天主堂護岸災修復建工程,仁愛鄉,959,100,2009.10.02,2009.03.26,2009.07.08
Prj4876               ,97年辛樂克及薔蜜,243,G1,南投縣政府,互助村塔肯野溪災修復建工程,仁愛鄉,799,100,2009.10.02,2009.03.26,2009.07.08
Prj4875               ,97年辛樂克及薔蜜,244,G1,南投縣政府,新生村第6鄰上方野溪災修復建工程,仁愛鄉,638,100,2009.10.02,2009.03.26,2009.07.08
Prj4874               ,97年辛樂克及薔蜜,245,G1,南投縣政府,法治橋旁野溪災修復建工程,仁愛鄉,1250.00,100,2009.10.02,2009.03.26,2009.07.08
Prj5318               ,97年辛樂克及薔蜜,246,G1,南投縣政府,萬豐村天主堂後方野溪災修復建工程,仁愛鄉,3507.00,100,2009.10.02,2009.03.26,2009.05.18
Prj4873               ,97年辛樂克及薔蜜,247,G1,南投縣政府,萬豐村投83線23K處野溪災修復建工程,仁愛鄉,604,100,2009.10.02,2009.03.26,2009.07.08
Prj4904               ,97年辛樂克及薔蜜,248,G1,南投縣政府,發祥村北港溪上游護岸災修復建工程,仁愛鄉,4448.00,100,2009.10.02,2009.03.26,2009.06.15
Prj4668               ,97年辛樂克及薔蜜,249,G1,南投縣政府,新城村舊茶廠後野溪災修復建工程,魚池鄉,83,100,2009.10.02,2009.03.26,2009.05.13
Prj4666               ,97年辛樂克及薔蜜,250,G1,南投縣政府,頭社村內凹仔平和溝上游排水溝災修復建工程,魚池鄉,83,100,2009.10.02,2009.03.26,2009.05.13
Prj4667               ,97年辛樂克及薔蜜,251,G1,南投縣政府,共和村滴水至長寮排水溝災修復建工程,魚池鄉,83,100,2009.10.02,2009.03.26,2009.05.13
Prj4941               ,97年辛樂克及薔蜜,001,L1,南投縣政府,親愛國小飲用水供水系統及水源地復建宿舍及校區排水教室後邊坡復建,仁愛鄉,3092.00,100,2009.10.02,2009.03.25,2009.05.28
Prj4940               ,97年辛樂克及薔蜜,002,L1,南投縣政府,羅娜國小教師宿舍遷建工程。,信義鄉,5840.00,100,2011.07.31,2010.11.10,2011.06.28
